School_ID,Short_Name,Long_Name,School_Type,Primary_Category,Address,City,State,Zip,Phone,Progress_Report_Year,Blue_Ribbon_Award_Year,Excelerate_Award_Gold_Year,Spot_Light_Award_Year,Improvement_Award_Year,Excellence_Award_Year,Student_Attainment_Rating,Culture_Climate_Rating,School_Survey_Student_Response_Rate_Pct,School_Survey_Student_Response_Rate_Avg_Pct,School_Survey_Teacher_Response_Rate_Pct,School_Survey_Teacher_Response_Rate_Avg_Pct,School_Survey_Parent_Response_Rate_Pct,School_Survey_Parent_Response_Rate_Avg_Pct,Creative_School_Certification,School_Survey_Involved_Families,School_Survey_Supportive_Environment,School_Survey_Ambitious_Instruction,School_Survey_Effective_Leaders,School_Survey_Collaborative_Teachers,School_Survey_Safety,Suspensions_Per_100_Students_Year_1_Pct,Suspensions_Per_100_Students_Year_2_Pct,Misconducts_To_Suspensions_Year_1_Pct,Misconducts_To_Suspensions_Year_2_Pct,Average_Length_Suspension_Year_1_Pct,Average_Length_Suspension_Year_2_Pct,Student_Attendance_Year_1_Pct,Student_Attendance_Year_2_Pct,Student_Attendance_Avg_Pct,Teacher_Attendance_Year_1_Pct,Teacher_Attendance_Year_2_Pct,One_Year_Dropout_Rate_Year_1_Pct,One_Year_Dropout_Rate_Year_2_Pct,One_Year_Dropout_Rate_Avg_Pct,Freshmen_On_Track_School_Pct_Year_2,Freshmen_On_Track_CPS_Pct_Year_2,Freshmen_On_Track_School_Pct_Year_1,Freshmen_On_Track_CPS_Pct_Year_1,Graduation_4_Year_School_Pct_Year_2,Graduation_4_Year_CPS_Pct_Year_2,Graduation_4_Year_School_Pct_Year_1,Graduation_4_Year_CPS_Pct_Year_1,Graduation_5_Year_School_Pct_Year_2,Graduation_5_Year_CPS_Pct_Year_2,Graduation_5_Year_School_Pct_Year_1,Graduation_5_Year_CPS_Pct_Year_1,College_Enrollment_School_Pct_Year_2,College_Enrollment_CPS_Pct_Year_2,College_Enrollment_School_Pct_Year_1,College_Enrollment_CPS_Pct_Year_1,College_Persistence_School_Pct_Year_2,College_Persistence_CPS_Pct_Year_2,College_Persistence_School_Pct_Year_1,College_Persistence_CPS_Pct_Year_1,Mobility_Rate_Pct,Chronic_Truancy_Pct,Empty_Progress_Report_Message,Supportive_School_Award,Parent_Survey_Results_Year,School_Latitude,School_Longitude,PSAT_Grade_9_Score_School_Avg,PSAT_Grade_10_Score_School_Avg,SAT_Grade_11_Score_School_Avg,SAT_Grade_11_Score_CPS_Avg,Attainment_PSAT_Grade_9_School_Pct,Attainment_PSAT_Grade_9_School_Lbl,Attainment_PSAT_Grade_10_School_Pct,Attainment_PSAT_Grade_10_School_Lbl,Attainment_SAT_Grade_11_School_Pct,Attainment_SAT_Grade_11_School_Lbl,Attainment_All_Grades_School_Pct,Attainment_All_Grades_School_Lbl
610111,PALMER,John Palmer Elementary School,Neighborhood,ES,5051 N KENNETH AVE,Chicago,Illinois,60630,773-534-3704,2022,,2022,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,96.9,73,55.7,71,,,EXCELLING,NEUTRAL,NEUTRAL,STRONG,WEAK,WEAK,NEUTRAL,,1.5,,15.9,,2.2 days,95,91.3,86.9,90.7,91.9,,,,,,,,,,,,,,,,,,,,,,,,6.8,28.1,,EXEMPLARY,2022,41.973289,-87.739213,,,0,939,0,0,0,0,0,0,0,0
610078,INTER-AMERICAN,Inter-American Elementary Magnet School,Magnet,ES,851 W WAVELAND AVE,Chicago,Illinois,60613,773-534-5490,2022,,2022,,,,NO DATA AVAILABLE,ORGANIZED,87.7,73,63.3,71,,,STRONG,STRONG,NEUTRAL,STRONG,WEAK,NEUTRAL,NEUTRAL,,,,,,,96.8,92.6,86.9,88.9,92.2,,,,,,,,,,,,,,,,,,,,,,,,4.2,22.3,,EMERGING,2022,41.949003,-87.651573,,,0,939,0,0,0,0,0,0,0,0
610524,ALCOTT HS,Louisa May Alcott College Preparatory HS,Small,HS,2957 N HOYNE AVE,Chicago,Illinois,60618,773-534-5970,2022,,,,,,BELOW EXPECTATIONS,WELL ORGANIZED,90.5,73,59.5,71,,,EXCELLING,VERY STRONG,STRONG,STRONG,VERY STRONG,VERY STRONG,NEUTRAL,,20.9,,33.8,,1.5 days,80.3,84.6,86.9,84.6,93,0.3,1.8,6.1,97.6,88.8,100,86.7,89.4,82.9,87.8,80.2,91.5,84,88.6,83.8,72.9,61.8,76.4,61.9,60,71.2,75,71.7,6.5,54.5,,ESTABLISHED,2022,41.935795,-87.680562,,,872,939,40.7,40.7,30.3,30.3,15.6,15.6,32.3,32.3
610548,STEM,STEM Magnet Academy,Magnet,ES,1522 W FILLMORE ST,Chicago,Illinois,60607,773-534-7300,2022,,,,2013,,NO DATA AVAILABLE,NOT ENOUGH DATA,1,73,47.2,71,,,EXCELLING,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,,1.8,,29.2,,2.4 days,97.9,93.6,86.9,84.3,91.9,,,,,,,,,,,,,,,,,,,,,,,,2.8,17.7,,NOT RATED,2022,41.868576,-87.664969,,,0,939,0,0,0,0,0,0,0,0
610263,DULLES,John Foster Dulles Elementary School,Neighborhood,ES,6311 S CALUMET AVE,Chicago,Illinois,60637,773-535-0690,2022,,2022,,2012,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,54.6,73,68.8,71,,,STRONG,WEAK,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,VERY WEAK,,4.3,,29.7,,2.0 days,91.7,89.3,86.9,92.9,93.1,,,,,,,,,,,,,,,,,,,,,,,,23.2,42.2,,NOT RATED,2022,41.7799,-87.617214,,,0,939,0,0,0,0,0,0,0,0
609952,GREENE,Nathanael Greene Elementary School,Neighborhood,ES,3525 S HONORE ST,Chicago,Illinois,60609,773-535-4560,2022,,2022,,,,NO DATA AVAILABLE,WELL ORGANIZED,97.8,73,80,71,,,STRONG,STRONG,VERY STRONG,VERY STRONG,STRONG,STRONG,VERY STRONG,,,,,,,93.7,91.4,86.9,92.3,93.5,,,,,,,,,,,,,,,,,,,,,,,,8.8,30.6,,EXEMPLARY,2022,41.829669,-87.671492,,,0,939,0,0,0,0,0,0,0,0
610144,REILLY,Frank W Reilly Elementary School,Neighborhood,ES,3650 W SCHOOL ST,Chicago,Illinois,60618,773-534-5250,2022,,2022,,,,NO DATA AVAILABLE,MODERATELY ORGANIZED,90.7,73,75.8,71,,,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,1,,15.4,,1.5 days,94.7,91.1,86.9,89.6,93.6,,,,,,,,,,,,,,,,,,,,,,,,8.6,29.5,,ESTABLISHED,2022,41.941094,-87.719541,,,0,939,0,0,0,0,0,0,0,0
610308,RUDOLPH,Wilma Rudolph Elementary Learning Center,Special Education,ES,1628 W WASHINGTON BLVD,Chicago,Illinois,60612,773-534-7460,2022,,,,,,NO DATA AVAILABLE,NOT ENOUGH DATA,,73,24.4,71,,,EXCELLING,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,,,,,,,65.6,49,86.9,94.2,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTABLISHED,2022,41.883568,-87.669477,,,0,939,0,0,0,0,0,0,0,0
610596,VIRTUAL ACADEMY ES,The Virtual Academy Elementary School,Virtual,ES,1326 W 14TH,Chicago,Illinois,60608,773-553-2020,2022,,,,,,NO DATA AVAILABLE,ORGANIZED,32.8,73,62.9,71,,,EXCELLING,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,STRONG,NEUTRAL,NOT ENOUGH DATA,,,,,,,,,,,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,NOT RATED,2022,41.8627144,-87.6601387,,,0,939,0,0,0,0,0,0,0,0
609851,CHALMERS,Thomas Chalmers Specialty Elementary School,Neighborhood,ES,2745 W ROOSEVELT RD,Chicago,Illinois,60608,773-534-1720,2022,,2022,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,54.4,73,53.3,71,,,STRONG,WEAK,STRONG,STRONG,WEAK,WEAK,WEAK,,1.4,,3.1,,2.7 days,90.6,88.8,86.9,90.1,91.4,,,,,,,,,,,,,,,,,,,,,,,,11.4,50.7,,NOT RATED,2022,41.866435,-87.695259,,,0,939,0,0,0,0,0,0,0,0
609783,JEFFERSON HS,Nancy B Jefferson Alternative HS,Citywide-Option,HS,1100 S HAMILTON AVE,Chicago,Illinois,60612,312-433-7110,2022,,,,,,NO DATA AVAILABLE,WELL ORGANIZED,88.7,73,78.3,71,,,STRONG,STRONG,NEUTRAL,STRONG,NEUTRAL,STRONG,WEAK,,,,,,,98.1,92.7,86.9,80.6,89.2,,,,,,,,5.7,82.9,0.7,80.2,2.2,84,1.3,83.8,,,,,,,,,,,,EMERGING,2022,41.867832,-87.680418,,,0,939,0,0,0,0,0,0,0,0
400068,PLATO,Plato Learning Academy,Contract,ES,5545 W HARRISON ST,Chicago,Illinois,60644,773-413-3090,2022,,,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,60.2,73,81,71,,,EXCELLING,WEAK,NEUTRAL,STRONG,NEUTRAL,WEAK,WEAK,,3.6,,8.9,,2.1 days,88,90.1,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,35.7,,EMERGING,2022,41.87276,-87.763337,,,0,939,0,0,0,0,0,0,0,0
610386,PEACE AND EDUCATION HS,Peace & Education Coalition HS,Citywide-Option,HS,4946 S PAULINA ST,Chicago,Illinois,60609,773-535-9212,2022,,,,,,FAR BELOW EXPECTATIONS,WELL ORGANIZED,80.3,73,99.9,71,,,DEVELOPING,STRONG,STRONG,VERY STRONG,STRONG,VERY STRONG,NEUTRAL,,,,,,,75.3,78.8,86.9,89,93.4,20.7,23.3,6.1,,,,,,,,,,,,,8.8,61.8,21.6,61.9,,,,,,,,NOT RATED,2022,41.803515,-87.667378,,,803,939,0,0,0,0,0,0,0,0
609967,FINKL,William F Finkl Elementary School,Neighborhood,ES,2332 S WESTERN AVE,Chicago,Illinois,60608,773-535-5850,2022,,2022,,,,NO DATA AVAILABLE,MODERATELY ORGANIZED,98.2,73,80.6,71,,,STRONG,STRONG,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,,3.2,,21.2,,1.7 days,91.9,87.1,86.9,88.2,93.7,,,,,,,,,,,,,,,,,,,,,,,,17.2,44.1,,ESTABLISHED,2022,41.849215,-87.685668,,,0,939,0,0,0,0,0,0,0,0
609925,KELLMAN,Joseph Kellman Corporate Community ES,Neighborhood,ES,3030 W ARTHINGTON ST,Chicago,Illinois,60612,773-534-6602,2022,,2022,,,,NO DATA AVAILABLE,MODERATELY ORGANIZED,84.6,73,90.9,71,,,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,,,,,,,93.6,89.6,86.9,87.3,93.3,,,,,,,,,,,,,,,,,,,,,,,,7.1,36.7,,EMERGING,2022,41.870168,-87.702163,,,0,939,0,0,0,0,0,0,0,0
610249,TALMAN,Talman Elementary School,Neighborhood,ES,5450 S TALMAN AVE,Chicago,Illinois,60632,773-535-7850,2022,,2022,,,,NO DATA AVAILABLE,WELL ORGANIZED,52.6,73,67.4,71,,,DEVELOPING,STRONG,STRONG,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,,1.2,,21.1,,2.3 days,92.4,87.9,86.9,90.8,92.5,,,,,,,,,,,,,,,,,,,,,,,,5.1,40.9,,EMERGING,2022,41.794048,-87.690261,,,0,939,0,0,0,0,0,0,0,0
610197,TALCOTT,Mancel Talcott Elementary School,Neighborhood,ES,1840 W OHIO ST,Chicago,Illinois,60622,773-534-7130,2022,,2022,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,54.5,73,69.8,71,,,EXCELLING,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,NEUTRAL,NEUTRAL,,,,,,,95.7,92.2,86.9,87.6,91.9,,,,,,,,,,,,,,,,,,,,,,,,6.3,25.3,,ESTABLISHED,2022,41.892405,-87.673723,,,0,939,0,0,0,0,0,0,0,0
610597,VIRTUAL ACADEMY HS,The Virtual Academy High School,Virtual,HS,1326 W 14TH,Chicago,Illinois,60608,773-553-2020,2022,,,,,,NO DATA AVAILABLE,WELL ORGANIZED,28.4,73,58.3,71,,,STRONG,VERY STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,STRONG,STRONG,NOT ENOUGH DATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOT RATED,2022,41.8627144,-87.6601387,,,0,939,0,0,0,0,0,0,0,0
400116,MONTESSORI ENGLEWOOD,The Montessori School of Englewood Charter,Charter,ES,6936 S HERMITAGE AVE,Chicago,Illinois,60636,773-535-9255,2022,,,,,,NO DATA AVAILABLE,ORGANIZED,60.6,73,62.2,71,,,STRONG,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,NEUTRAL,VERY WEAK,,,,,,,86.6,86.4,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,59.4,,EMERGING,2022,41.774572,-87.676147,,,0,939,0,0,0,0,0,0,0,0
609751,KING HS,Dr  Martin Luther King  Jr  College Prep HS,Selective enrollment,HS,4445 S DREXEL BLVD,Chicago,Illinois,60653,773-535-1180,2022,,,,,,BELOW EXPECTATIONS,PARTIALLY ORGANIZED,71.8,73,71.7,71,,,STRONG,STRONG,NEUTRAL,NEUTRAL,WEAK,WEAK,WEAK,,1.6,,15.9,,2.0 days,92.2,89.1,86.9,91.5,94.1,0.4,1,6.1,97.7,88.8,99.1,86.7,88.7,82.9,87.9,80.2,87,84,91.9,83.8,80.9,61.8,86.6,61.9,75.3,71.2,78.6,71.7,3.9,39.9,,NOT RATED,2022,41.813675,-87.603874,,,955,939,34.6,34.6,42.3,42.3,34,34,36.1,36.1
610299,KING ES,Dr. Martin L. King Jr Academy of Social Justice,Neighborhood,ES,644 W 71ST ST,Chicago,Illinois,60621,773-535-3875,2022,,2022,,,,NO DATA AVAILABLE,WELL ORGANIZED,87.6,73,85.7,71,,,STRONG,NEUTRAL,NEUTRAL,STRONG,STRONG,STRONG,WEAK,,2,,12.8,,1.6 days,88.5,86.6,86.9,88.9,95.4,,,,,,,,,,,,,,,,,,,,,,,,25.6,51.2,,EXEMPLARY,2022,41.765335,-87.641335,,,0,939,0,0,0,0,0,0,0,0
609941,RANDOLPH,Asa Philip Randolph Elementary School,Magnet,ES,7316 S HOYNE AVE,Chicago,Illinois,60636,773-535-9015,2022,,2022,,,,NO DATA AVAILABLE,MODERATELY ORGANIZED,89.8,73,47.2,71,,,DEVELOPING,NOT ENOUGH DATA,NEUTRAL,NEUTRAL,NOT ENOUGH DATA,NOT ENOUGH DATA,WEAK,,0.3,,3.1,,2.0 days,89,88.5,86.9,84.8,91.9,,,,,,,,,,,,,,,,,,,,,,,,19.8,43.8,,ESTABLISHED,2022,41.760614,-87.675966,,,0,939,0,0,0,0,0,0,0,0
610104,ONAHAN,William J Onahan Elementary School,Neighborhood,ES,6634 W RAVEN ST,Chicago,Illinois,60631,773-534-1180,2022,,2022,,,,NO DATA AVAILABLE,WELL ORGANIZED,88.3,73,86,71,,,DEVELOPING,STRONG,STRONG,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,,,,,,,96.8,92.8,86.9,94.1,94.8,,,,,,,,,,,,,,,,,,,,,,,,6.6,21.4,,ESTABLISHED,2022,41.99379,-87.793108,,,0,939,0,0,0,0,0,0,0,0
400030,CICS - WEST BELDEN,CICS - West Belden,Charter,ES,2245 N MCVICKER AVE,Chicago,Illinois,60639,773-637-9430,2022,,,,,,NO DATA AVAILABLE,ORGANIZED,87.5,73,99.9,71,,,DEVELOPING,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,STRONG,NEUTRAL,,,,,,,96.7,91.9,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,29.1,,ESTABLISHED,2022,41.921687,-87.776749,,,0,939,0,0,0,0,0,0,0,0
609803,BLAINE,James G Blaine Elementary School,Neighborhood,ES,1420 W GRACE ST,Chicago,Illinois,60613,773-534-5750,2022,,2022,,,2012,NO DATA AVAILABLE,PARTIALLY ORGANIZED,89.6,73,71.2,71,,,DEVELOPING,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,WEAK,STRONG,,0.6,,25,,2.3 days,98.3,94.5,86.9,91.1,92.3,,,,,,,,,,,,,,,,,,,,,,,,7.2,12.1,,ESTABLISHED,2022,41.950781,-87.664968,,,0,939,0,0,0,0,0,0,0,0
609912,FARNSWORTH,James B Farnsworth Elementary School,Neighborhood,ES,5414 N LINDER AVE,Chicago,Illinois,60630,773-534-3535,2022,,2022,,,,NO DATA AVAILABLE,MODERATELY ORGANIZED,82.1,73,58.6,71,,,DEVELOPING,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,,,,,,94.8,89.8,86.9,93.6,93.9,,,,,,,,,,,,,,,,,,,,,,,,7.2,27.8,,EXEMPLARY,2022,41.97979,-87.766072,,,0,939,0,0,0,0,0,0,0,0
610227,WHITNEY,Eli Whitney Elementary School,Neighborhood,ES,2815 S KOMENSKY AVE,Chicago,Illinois,60623,773-534-1560,2022,,2022,,,,NO DATA AVAILABLE,MODERATELY ORGANIZED,94.6,73,66.1,71,,,DEVELOPING,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,0.3,,50,,1.0 days,,91.7,89.7,86.9,88.7,93,,,,,,,,,,,,,,,,,,,,,,,,9.5,37.1,,NOT RATED,2022,41.84008,-87.725546,,,0,939,0,0,0,0,0,0,0,0
610518,AUSTIN CCA HS,Austin College and Career Academy High School,Small,HS,231 N PINE AVE,Chicago,Illinois,60644,773-534-0660,2022,,,,,,FAR BELOW EXPECTATIONS,PARTIALLY ORGANIZED,79.1,73,85.7,71,,,DEVELOPING,WEAK,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,,18.4,,21.6,,2.3 days,40.7,65,86.9,83.2,92,5.2,13.5,6.1,89.7,88.8,58.3,86.7,64.2,82.9,62.7,80.2,74.5,84,68,83.8,22.4,61.8,30,61.9,41.7,71.2,,,37.3,83.8,,NOT RATED,2022,41.885993,-87.761916,,,759,939,0,0,0,0,3.2,3.2,1,1
609691,NORTH-GRAND HS,North-Grand High School,Neighborhood,HS,4338 W WABANSIA AVE,Chicago,Illinois,60639,773-534-8520,2022,,,,2013,,FAR BELOW EXPECTATIONS,ORGANIZED,88.7,73,71.7,71,,,EXCELLING,NEUTRAL,NEUTRAL,NEUTRAL,STRONG,NEUTRAL,WEAK,0.1,14.3,33.3,23,3.0 days,2.8 days,80.2,80.9,86.9,87,91.7,1.6,2,6.1,90.9,88.8,84.5,86.7,80.5,82.9,82.5,80.2,80.4,84,86,83.8,48.4,61.8,55.8,61.9,63.4,71.2,59.3,71.7,12.3,66,,ESTABLISHED,2022,41.911674,-87.735238,,,855,939,20.1,20.1,10.9,10.9,9.7,9.7,13.9,13.9
609979,HEALY,Robert Healy Elementary School,Neighborhood,ES,3010 S PARNELL AVE,Chicago,Illinois,60616,773-534-9190,2022,,,,,,NO DATA AVAILABLE,WELL ORGANIZED,96.1,73,85.2,71,,,STRONG,STRONG,NEUTRAL,NEUTRAL,STRONG,STRONG,NEUTRAL,,0.2,,2.2,,1.3 days,98,95.2,86.9,90.9,92.5,,,,,,,,,,,,,,,,,,,,,,,,4.2,11.8,,ESTABLISHED,2022,41.839595,-87.640341,,,0,939,0,0,0,0,0,0,0,0
610011,JAMIESON,Minnie Mars Jamieson Elementary School,Neighborhood,ES,5650 N MOZART ST,Chicago,Illinois,60659,773-534-2395,2022,,2022,,,,NO DATA AVAILABLE,WELL ORGANIZED,94.4,73,78.2,71,,,STRONG,STRONG,STRONG,STRONG,STRONG,NEUTRAL,STRONG,0.1,0.3,8.3,3.4,1.0 days,1.0 days,96.5,93,86.9,93.7,93.9,,,,,,,,,,,,,,,,,,,,,,,,6.9,20.7,,ESTABLISHED,2022,41.984641,-87.700529,,,0,939,0,0,0,0,0,0,0,0
610202,TILTON,George W Tilton Elementary School,Neighborhood,ES,223 N KEELER AVE,Chicago,Illinois,60624,773-534-6746,2022,,,,,,NO DATA AVAILABLE,ORGANIZED,85.5,73,46.4,71,,,STRONG,NOT ENOUGH DATA,STRONG,VERY STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NEUTRAL,,,,,,,94.4,85.6,86.9,85,92,,,,,,,,,,,,,,,,,,,,,,,,22.5,57.1,,EMERGING,2022,41.884102,-87.730566,,,0,939,0,0,0,0,0,0,0,0
609769,GRAHAM HS,Ray Graham Training Center High School,Special Education,HS,2347 S WABASH AVE,Chicago,Illinois,60616,773-534-9257,2022,,,,,,NO DATA AVAILABLE,WELL ORGANIZED,65.7,73,65.1,71,,,STRONG,STRONG,STRONG,VERY STRONG,NEUTRAL,NEUTRAL,NEUTRAL,,0.5,,33.3,,1.0 days,82.4,81.1,86.9,84.8,92.4,2.4,6.1,6.1,,,,,,,,,,,,,,,,,,,,,,,,ESTABLISHED,2022,41.849675,-87.625315,,,0,939,0,0,0,0,0,0,0,0
609996,HOLDEN,Charles N Holden Elementary School,Neighborhood,ES,1104 W 31ST ST,Chicago,Illinois,60608,773-535-7200,2022,,,,,,NO DATA AVAILABLE,PARTIALLY ORGANIZED,83.6,73,60,71,,,STRONG,NEUTRAL,NEUTRAL,STRONG,WEAK,WEAK,NEUTRAL,,1.2,,12.5,,1.2 days,93.2,89.6,86.9,92.6,92.8,,,,,,,,,,,,,,,,,,,,,,,,8.5,38.5,,ESTABLISHED,2022,41.838027,-87.653792,,,0,939,0,0,0,0,0,0,0,0
609993,LARA,Agustin Lara Elementary Academy,Neighborhood,ES,4619 S WOLCOTT AVE,Chicago,Illinois,60609,773-535-4389,2022,,2022,,,,NO DATA AVAILABLE,WELL ORGANIZED,87.2,73,82.2,71,,,EXCELLING,STRONG,STRONG,STRONG,STRONG,NEUTRAL,NEUTRAL,,,,,,,90.3,88.1,86.9,89.8,93.5,,,,,,,,,,,,,,,,,,,,,,,,11.1,40,,ESTABLISHED,2022,41.80977,-87.672182,,,0,939,0,0,0,0,0,0,0,0
400176,EXCEL SOUTHWEST HS,Excel Academy Southwest,Citywide-Option,HS,7050 S WASHTENAW AVE,Chicago,Illinois,60629,773-424-0721,2022,,,,,,FAR BELOW EXPECTATIONS,WELL ORGANIZED,67.1,73,99.9,71,,,EXCELLING,STRONG,STRONG,STRONG,STRONG,VERY STRONG,NEUTRAL,,8,,60,,1.7 days,57,74,86.9,,,22.9,52.7,6.1,,,,,40,82.9,30.8,80.2,38.5,84,10,83.8,28.6,61.8,10.5,61.9,,,,,,,,EMERGING,2022,41.765929,-87.69073,,,784,939,0,0,0,0,9.1,9.1,6.7,6.7
610034,LAWNDALE,Lawndale Elementary Community Academy,Neighborhood,ES,3500 W DOUGLAS BLVD,Chicago,Illinois,60623,773-534-1635,2022,,2022,,,,NO DATA AVAILABLE,MODERATELY ORGANIZED,63.5,73,68,71,,,INCOMPLETE DATA,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,WEAK,,8.7,,24.4,,1.5 days,82,86.3,86.9,84,90,,,,,,,,,,,,,,,,,,,,,,,,15.6,56.1,,ESTABLISHED,2022,41.86296,-87.712957,,,0,939,0,0,0,0,0,0,0,0
610345,WOODSON,Carter G Woodson South Elementary School,Neighborhood,ES,4414 S EVANS AVE,Chicago,Illinois,60653,773-535-1280,2022,,2022,,,,NO DATA AVAILABLE,NOT ENOUGH DATA,42.7,73,44.1,71,,,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,,,,,,,83.1,82,86.9,85.6,92.2,,,,,,,,,,,,,,,,,,,,,,,,18.6,63.6,,EMERGING,2022,41.814499,-87.608419,,,0,939,0,0,0,0,0,0,0,0
400009,GLOBAL CITIZENSHIP,Academy for Global Citizenship Charter School,Charter,ES,4942 W 44TH ST,Chicago,Illinois,60638,773-582-1100,2022,,,,2013,,NO DATA AVAILABLE,ORGANIZED,95.2,73,80.8,71,,,STRONG,STRONG,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,NEUTRAL,,,,,,,91.4,90,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,39.7,,NOT RATED,2022,41.807579,-87.740097,,,0,939,0,0,0,0,0,0,0,0
610342,SABIN,Albert R Sabin Elementary Magnet School,Magnet,ES,2216 W HIRSCH ST,Chicago,Illinois,60622,773-534-4490,2022,,2022,,,,NO DATA AVAILABLE,NOT YET ORGANIZED,68,73,52.5,71,,,DEVELOPING,NEUTRAL,WEAK,WEAK,WEAK,WEAK,WEAK,,6.2,,18.5,,1.7 days,91.4,87.9,86.9,86.2,91,,,,,,,,,,,,,,,,,,,,,,,,6.8,51.7,,ESTABLISHED,2022,41.906816,-87.68305,,,0,939,0,0,0,0,0,0,0,0
610503,FRAZIER PROSPECTIVE,Frazier Prospective IB Magnet ES,Magnet,ES,4027 W GRENSHAW ST,Chicago,Illinois,60624,773-534-6880,2022,2013,,2012,,2012,NO DATA AVAILABLE,NOT YET ORGANIZED,67,73,79,71,,,STRONG,WEAK,VERY WEAK,VERY WEAK,VERY WEAK,VERY WEAK,WEAK,,17.5,,26.4,,1.6 days,93.9,90.7,86.9,89.9,92.2,,,,,,,,,,,,,,,,,,,,,,,,9,35.1,,EMERGING,2022,41.86698,-87.727244,,,0,939,0,0,0,0,0,0,0,0
610230,WILDWOOD,Wildwood IB World Magnet School,Magnet,ES,6950 N HIAWATHA AVE,Chicago,Illinois,60646,773-534-1188,2022,,2022,,,2012,NO DATA AVAILABLE,WELL ORGANIZED,64.1,73,54.4,71,,,STRONG,VERY STRONG,NEUTRAL,NEUTRAL,STRONG,STRONG,NEUTRAL,0.2,,100,,2.0 days,,97.4,94.8,86.9,92.3,93.1,,,,,,,,,,,,,,,,,,,,,,,,2.9,10.9,,EMERGING,2022,42.007491,-87.778345,,,0,939,0,0,0,0,0,0,0,0
609740,WELLS HS,Wells Community Academy High School,Neighborhood,HS,936 N ASHLAND AVE,Chicago,Illinois,60622,773-534-7010,2022,,,,,,FAR BELOW EXPECTATIONS,NOT YET ORGANIZED,65.3,73,72.2,71,,,EXCELLING,WEAK,NEUTRAL,NEUTRAL,VERY WEAK,WEAK,WEAK,,20.2,,12.6,,1.4 days,80.1,75.3,86.9,84.8,91.8,3.7,10.5,6.1,81.3,88.8,79.2,86.7,76.1,82.9,71.8,80.2,76.7,84,77.1,83.8,44.8,61.8,47,61.9,48.7,71.2,55.9,71.7,19.9,75.4,,EMERGING,2022,41.898995,-87.667483,,,771,939,12.2,12.2,7.3,7.3,5.2,5.2,8.6,8.6
400011,LOCKE A,Alain Locke Charter School,Charter,ES,3141 W JACKSON BLVD,Chicago,Illinois,60612,773-265-7232,2022,,,2013,,,NO DATA AVAILABLE,NOT ENOUGH DATA,0.5,73,,71,,,STRONG,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,NOT ENOUGH DATA,,,,,,,88.4,88.2,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,47.7,,NOT RATED,2022,41.877248,-87.705235,,,0,939,0,0,0,0,0,0,0,0
